,DateTime,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day
1082,24-04-2004 20:00,1503,16.8,1203,651,1863,1502,21.2,50.8,1.2631,2004,4,24
1083,24-04-2004 21:00,1169,6.8,850,906,1584,873,15.6,73.5,1.2953,2004,4,24
1084,24-04-2004 22:00,1007,3,650,1157,1404,528,12.9,79.7,1.1774,2004,4,24
1085,24-04-2004 23:00,1004,3.2,667,1157,1365,492,11.5,76.9,1.0436,2004,4,24
1086,25-04-2004 00:00,967,3.1,661,1181,1321,463,12.2,66.8,0.9455,2004,4,25
1087,25-04-2004 01:00,984,3.9,707,1131,1359,494,12.4,64.1,0.9209,2004,4,25
1088,25-04-2004 02:00,931,3.6,689,1161,1317,503,12.7,58.7,0.8605,2004,4,25
1089,25-04-2004 03:00,966,4.5,737,1083,1363,581,12.6,58.6,0.8529,2004,4,25
1090,25-04-2004 04:00,777,1.2,521,1535,1121,350,12.5,51.2,0.7374,2004,4,25
1091,25-04-2004 05:00,763,0.7,471,1783,1098,305,12.5,50.9,0.7346,2004,4,25
1092,25-04-2004 06:00,804,1.1,505,1718,1148,329,12.8,49.3,0.7285,2004,4,25
1093,25-04-2004 07:00,830,1.4,535,1496,1184,375,13.5,48.6,0.7487,2004,4,25
1094,25-04-2004 08:00,833,1.6,553,1476,1180,373,14.4,45.9,0.7476,2004,4,25
1095,25-04-2004 09:00,875,2.3,603,1370,1206,385,15.1,43.9,0.7487,2004,4,25
1096,25-04-2004 10:00,882,2.5,621,1346,1216,403,16.6,38.6,0.7236,2004,4,25
1097,25-04-2004 11:00,862,2.7,635,1320,1193,393,17.2,35,0.6789,2004,4,25
1098,25-04-2004 12:00,863,2.7,636,1290,1185,388,17.4,33.9,0.6683,2004,4,25
1099,25-04-2004 13:00,830,2.2,596,1389,1145,371,17.9,30.7,0.6234,2004,4,25
1100,25-04-2004 14:00,807,2,584,1488,1104,347,18.3,27.2,0.5675,2004,4,25
1101,25-04-2004 15:00,873,3.4,675,1343,1181,396,19.4,25.7,0.5738,2004,4,25
1102,25-04-2004 16:00,931,4.5,739,1274,1219,474,20.2,24.1,0.563,2004,4,25
1103,25-04-2004 17:00,918,4.7,748,1228,1219,505,19.6,24.9,0.5625,2004,4,25
1104,25-04-2004 18:00,1001,6,811,1122,1344,625,18.5,27.8,0.5843,2004,4,25
1105,25-04-2004 19:00,1169,11.7,1039,883,1550,941,17.8,30.3,0.6129,2004,4,25
1106,25-04-2004 20:00,1085,8.2,907,976,1419,893,16.6,34,0.6353,2004,4,25
1107,25-04-2004 21:00,940,5.1,769,1103,1310,731,15.5,37,0.6447,2004,4,25
1108,25-04-2004 22:00,1126,13,1083,875,1654,955,14.8,39.5,0.6595,2004,4,25
1109,25-04-2004 23:00,978,7,858,1013,1379,761,14.5,42,0.6896,2004,4,25
1110,26-04-2004 00:00,893,3.9,703,1192,1283,515,14.1,44.9,0.7206,2004,4,26
1111,26-04-2004 01:00,838,2.2,601,1361,1220,434,14.2,45.5,0.7333,2004,4,26
1112,26-04-2004 02:00,803,1.3,527,1513,1152,369,14.1,45.3,0.7247,2004,4,26
1113,26-04-2004 03:00,775,0.8,477,1722,1115,335,14,44.3,0.7038,2004,4,26
1114,26-04-2004 04:00,767,0.6,454,1826,1091,319,14.1,43,0.689,2004,4,26
1115,26-04-2004 05:00,809,1.2,521,1575,1158,378,13.9,43.9,0.6923,2004,4,26
1116,26-04-2004 06:00,898,3.4,676,1271,1307,517,14,43.8,0.6959,2004,4,26
1117,26-04-2004 07:00,1053,7.5,880,982,1464,786,14.4,43.6,0.7113,2004,4,26
1118,26-04-2004 08:00,1033,8.9,934,917,1490,844,15,41.7,0.7093,2004,4,26
1119,26-04-2004 09:00,941,5.3,780,1080,1343,720,16.3,38.4,0.7052,2004,4,26
1120,26-04-2004 10:00,941,5.4,782,1102,1328,668,18.3,32.3,0.676,2004,4,26
1121,26-04-2004 11:00,917,5.2,772,1098,1311,605,18.8,31.7,0.6821,2004,4,26
1122,26-04-2004 12:00,977,6.6,837,1038,1413,646,19.6,30.9,0.6968,2004,4,26
1123,26-04-2004 13:00,994,6.9,851,1018,1436,640,20.2,30.7,0.7176,2004,4,26
1124,26-04-2004 14:00,942,5.4,785,1065,1365,571,19.7,32.5,0.7396,2004,4,26
1125,26-04-2004 15:00,981,6,810,1060,1395,605,20.7,31.6,0.7602,2004,4,26
1126,26-04-2004 16:00,984,6.4,832,1034,1410,636,20,32.7,0.7545,2004,4,26
1127,26-04-2004 17:00,1116,10.7,1003,864,1625,886,18.6,35.4,0.7535,2004,4,26
1128,26-04-2004 18:00,1181,13.9,1114,787,1685,1032,18.3,35.9,0.7501,2004,4,26
1129,26-04-2004 19:00,1163,12.5,1068,811,1616,977,17.8,37.5,0.7568,2004,4,26
1130,26-04-2004 20:00,1081,9.3,950,907,1496,924,17.3,38.8,0.7584,2004,4,26
1131,26-04-2004 21:00,1017,6.7,842,1000,1441,846,17.3,38.8,0.7596,2004,4,26
1132,26-04-2004 22:00,966,5.3,778,1057,1359,755,16.4,40.8,0.7542,2004,4,26
1133,26-04-2004 23:00,924,4,709,1158,1318,610,16,41.4,0.7487,2004,4,26
1134,27-04-2004 00:00,861,2.2,601,1351,1225,439,15.4,43,0.7482,2004,4,27
1135,27-04-2004 01:00,826,1.7,560,1424,1197,402,15.7,42.5,0.7539,2004,4,27
1136,27-04-2004 02:00,846,1.6,557,1385,1212,406,15.6,43.4,0.7651,2004,4,27
1137,27-04-2004 03:00,842,1.5,545,1423,1224,424,15.2,45.8,0.7864,2004,4,27
1138,27-04-2004 04:00,909,2.5,617,1236,1302,558,14.7,49.9,0.828,2004,4,27
1139,27-04-2004 05:00,930,3.3,670,1143,1339,746,15.5,47.3,0.8282,2004,4,27
1140,27-04-2004 06:00,1120,8.9,935,843,1593,1126,14.4,53.1,0.8677,2004,4,27
1141,27-04-2004 07:00,1518,23.4,1389,589,2101,1703,15.9,48.5,0.8704,2004,4,27
1142,27-04-2004 08:00,1461,23.8,1398,630,2050,1628,18.1,40.3,0.8294,2004,4,27
1143,27-04-2004 09:00,1075,7.9,896,938,1487,936,19.6,35.9,0.81,2004,4,27
1144,27-04-2004 10:00,1061,8.2,908,968,1455,890,22.8,29.1,0.796,2004,4,27
1145,27-04-2004 11:00,1066,8.8,931,979,1474,757,24.8,25.3,0.7793,2004,4,27
1146,27-04-2004 12:00,1179,14.6,1137,829,1651,949,27.2,22,0.7785,2004,4,27
1147,27-04-2004 13:00,1251,18,1238,773,1779,1109,28.2,20.4,0.7677,2004,4,27
1148,27-04-2004 14:00,1120,12,1048,898,1560,870,25.4,24.2,0.7733,2004,4,27
1149,27-04-2004 15:00,1187,14.8,1142,840,1651,1011,25.7,23.8,0.7737,2004,4,27
1150,27-04-2004 16:00,1145,12.5,1066,903,1592,885,27.2,22.1,0.7811,2004,4,27
1151,27-04-2004 17:00,1215,15.5,1164,817,1689,1015,27,22.3,0.786,2004,4,27
1152,27-04-2004 18:00,1317,17.7,1231,766,1798,1155,24.5,27.8,0.8433,2004,4,27
1153,27-04-2004 19:00,1388,21.6,1341,702,1955,1315,23.7,30.2,0.8718,2004,4,27
1154,27-04-2004 20:00,1295,18.9,1266,716,1849,1359,21.5,34.5,0.8746,2004,4,27
1155,27-04-2004 21:00,1153,12.5,1066,811,1651,1194,19.9,37.8,0.8675,2004,4,27
1156,27-04-2004 22:00,1078,8.8,932,905,1511,951,18.9,40.6,0.8771,2004,4,27
1157,27-04-2004 23:00,1133,10.9,1012,806,1608,1054,17.9,43.5,0.884,2004,4,27
1158,28-04-2004 00:00,1055,8,899,880,1504,980,17.4,46.3,0.9112,2004,4,28
1159,28-04-2004 01:00,953,4.4,735,999,1396,898,18.1,44.7,0.9186,2004,4,28
1160,28-04-2004 02:00,892,2.8,639,1139,1359,803,16.5,50.1,0.9331,2004,4,28
1161,28-04-2004 03:00,895,2.7,632,1167,1347,684,14.2,56.9,0.9141,2004,4,28
1162,28-04-2004 04:00,859,2.2,602,1209,1321,644,14.7,56.2,0.9341,2004,4,28
1163,28-04-2004 05:00,856,2.5,619,1191,1345,677,16.3,52.8,0.9722,2004,4,28
1164,28-04-2004 06:00,1030,7.5,880,892,1539,996,13.9,60.7,0.9597,2004,4,28
1165,28-04-2004 07:00,1689,30.4,1560,529,2396,1736,15,58.3,0.9876,2004,4,28
1166,28-04-2004 08:00,1486,22,1351,571,2112,1692,16.1,54.8,0.996,2004,4,28
1167,28-04-2004 09:00,1592,24.7,1423,577,2155,2108,19.3,46.4,1.0248,2004,4,28
1168,28-04-2004 10:00,1469,18.4,1252,692,1903,1807,24.2,33.8,1.0097,2004,4,28
1169,28-04-2004 11:00,1364,16.8,1205,723,1850,1566,26.7,28.7,0.9895,2004,4,28
1170,28-04-2004 12:00,1285,14.2,1123,755,1741,1293,27.4,28.2,1.0098,2004,4,28
1171,28-04-2004 13:00,1311,15.7,1170,748,1787,1219,28.1,26.9,1.0094,2004,4,28
1172,28-04-2004 14:00,1416,21.9,1348,684,1969,1330,27.7,26.5,0.9693,2004,4,28
1173,28-04-2004 15:00,1387,20.8,1318,701,1890,1299,28.4,23.4,0.8935,2004,4,28
1174,28-04-2004 16:00,1329,16.2,1185,768,1750,1111,28.4,26,0.9922,2004,4,28
1175,28-04-2004 17:00,1496,19.8,1292,680,1878,1300,27.3,30,1.0752,2004,4,28
1176,28-04-2004 18:00,1676,28.9,1525,567,2226,1653,24.3,37.3,1.1199,2004,4,28
1177,28-04-2004 19:00,1724,28.3,1510,562,2252,1716,23.1,42.2,1.1746,2004,4,28
1178,28-04-2004 20:00,1642,24.9,1426,597,2117,1720,21.8,43.6,1.1226,2004,4,28
1179,28-04-2004 21:00,1267,13.1,1088,764,1740,1339,19.8,46.8,1.0702,2004,4,28
1180,28-04-2004 22:00,1146,8.6,923,845,1575,1166,19.6,49.8,1.1221,2004,4,28
1181,28-04-2004 23:00,1216,9.5,960,788,1662,1256,17.9,56.2,1.142,2004,4,28
1182,29-04-2004 00:00,1128,7.8,891,838,1574,1125,17.4,55.6,1.0963,2004,4,29
1183,29-04-2004 01:00,1042,5.2,772,923,1495,968,16.8,59.5,1.1269,2004,4,29
1184,29-04-2004 02:00,926,2.8,639,1115,1409,814,15.9,60.1,1.0806,2004,4,29
1185,29-04-2004 03:00,898,2.3,608,1154,1386,743,15.6,61.2,1.0784,2004,4,29
1186,29-04-2004 04:00,889,2.5,617,1168,1382,758,14.6,63.4,1.0446,2004,4,29
1187,29-04-2004 05:00,959,4.4,734,1038,1470,861,13.3,67,1.0203,2004,4,29
1188,29-04-2004 06:00,1097,9.4,956,827,1620,1047,12.9,66.5,0.9846,2004,4,29
1189,29-04-2004 07:00,1674,29.8,1547,539,2405,1665,14.8,61.3,1.0237,2004,4,29
1190,29-04-2004 08:00,1771,36.2,1690,461,2572,1982,16.1,56.5,1.0274,2004,4,29
1191,29-04-2004 09:00,1408,18,1241,648,1886,1711,18.6,47.8,1.0143,2004,4,29
1192,29-04-2004 10:00,1156,10.9,1009,875,1583,1204,23.8,30.2,0.8771,2004,4,29
1193,29-04-2004 11:00,1042,9,941,971,1491,871,25.4,25,0.7966,2004,4,29
1194,29-04-2004 12:00,1167,14.4,1128,829,1716,1040,25.6,25.5,0.8234,2004,4,29
1195,29-04-2004 13:00,1398,22.3,1360,656,2037,1439,24.9,29.9,0.9325,2004,4,29
1196,29-04-2004 14:00,1458,20.9,1321,654,2023,1516,22.4,37.9,1.016,2004,4,29
1197,29-04-2004 15:00,1554,23.1,1379,614,2151,1693,21.7,44,1.1242,2004,4,29
1198,29-04-2004 16:00,1495,21.2,1331,615,2069,1635,21.4,44.4,1.1176,2004,4,29
1199,29-04-2004 17:00,1560,24.8,1424,579,2176,1688,20.8,45.3,1.1016,2004,4,29
1200,29-04-2004 18:00,1664,28.6,1519,553,2312,1820,20.2,48.6,1.1354,2004,4,29
1201,29-04-2004 19:00,1761,32.6,1610,502,2488,2006,20.2,50.8,1.1924,2004,4,29
1202,29-04-2004 20:00,1524,19.2,1275,608,2046,1740,18.6,57.6,1.2233,2004,4,29
1203,29-04-2004 21:00,1398,16.3,1189,646,1931,1577,18.2,58.8,1.2173,2004,4,29
1204,29-04-2004 22:00,1342,13.7,1106,694,1856,1443,17.8,61,1.2352,2004,4,29
1205,29-04-2004 23:00,1433,13.6,1104,681,1876,1411,17,70.7,1.3554,2004,4,29
1206,30-04-2004 00:00,1297,11.1,1019,733,1823,1217,16.2,76.9,1.4051,2004,4,30
1207,30-04-2004 01:00,1179,7.6,884,830,1696,1086,15.7,78.6,1.3943,2004,4,30
1208,30-04-2004 02:00,1097,5.9,809,897,1628,1050,15.7,78.4,1.3917,2004,4,30
1209,30-04-2004 03:00,1054,5,761,963,1598,965,15.7,77.4,1.3683,2004,4,30
1210,30-04-2004 04:00,1017,4,711,1009,1554,906,15.4,78.5,1.3635,2004,4,30
1211,30-04-2004 05:00,1005,4.5,738,1005,1563,917,15.7,74.7,1.3194,2004,4,30
1212,30-04-2004 06:00,1206,9.3,949,818,1771,1116,15.9,73.1,1.3136,2004,4,30
1213,30-04-2004 07:00,1458,18.3,1249,662,2033,1380,16.6,68.2,1.2737,2004,4,30
1214,30-04-2004 08:00,1405,19.9,1295,638,2065,1378,18.7,57.6,1.2323,2004,4,30
1215,30-04-2004 09:00,1381,16.6,1199,685,1970,1365,17.6,65,1.2945,2004,4,30
1216,30-04-2004 10:00,1315,12.6,1072,736,1833,1273,16.3,73.2,1.3458,2004,4,30
1217,30-04-2004 11:00,1332,12.9,1082,707,1889,1242,16,78.5,1.4209,2004,4,30
1218,30-04-2004 12:00,1362,14.9,1145,673,1973,1294,17.3,72.4,1.4125,2004,4,30
1219,30-04-2004 13:00,1399,17.4,1222,643,2061,1413,19.4,60.9,1.3545,2004,4,30
1220,30-04-2004 14:00,1310,15.4,1160,695,1939,1224,21.4,50.9,1.2823,2004,4,30
1221,30-04-2004 15:00,1399,16.7,1201,699,1971,1318,22.7,45.8,1.2465,2004,4,30
1222,30-04-2004 16:00,1524,18,1239,644,2139,1404,20.9,60.8,1.4852,2004,4,30
1223,30-04-2004 17:00,1487,19.2,1274,641,2133,1471,21,54.3,1.3353,2004,4,30
1224,30-04-2004 18:00,1480,21,1324,622,2162,1623,20.8,54.4,1.3194,2004,4,30
1225,30-04-2004 19:00,1626,26.9,1476,555,2356,1786,19.8,58.6,1.3392,2004,4,30
1226,30-04-2004 20:00,1449,19.5,1282,625,2100,1569,19.1,61.1,1.3345,2004,4,30
1227,30-04-2004 21:00,1363,15.1,1152,684,1951,1495,18.2,65.4,1.3529,2004,4,30
1228,30-04-2004 22:00,1371,14.6,1136,689,1927,1471,18.1,66.1,1.3579,2004,4,30
1229,30-04-2004 23:00,1406,13.7,1107,718,1872,1384,17.7,66.9,1.3422,2004,4,30
1230,01-05-2004 00:00,1425,15.2,1155,709,1936,1789,17.8,66.8,1.346,2004,5,1
1231,01-05-2004 01:00,1179,9.3,951,826,1724,1323,17.3,68.3,1.3346,2004,5,1
1232,01-05-2004 02:00,1047,6.5,833,939,1647,1081,16.5,70.2,1.3099,2004,5,1
1233,01-05-2004 03:00,1009,6.3,825,950,1629,938,15.7,73.1,1.2902,2004,5,1
1234,01-05-2004 04:00,882,3.5,685,1134,1492,673,16.2,69.9,1.2756,2004,5,1
1235,01-05-2004 05:00,858,2.6,624,1205,1434,543,16.7,67.1,1.2619,2004,5,1
1236,01-05-2004 06:00,875,3.1,659,1180,1452,561,16.7,66.9,1.2631,2004,5,1
1237,01-05-2004 07:00,1012,6.5,833,916,1632,862,16.9,66.5,1.2688,2004,5,1
1238,01-05-2004 08:00,1049,6.5,836,926,1615,901,17.7,62,1.2458,2004,5,1
1239,01-05-2004 09:00,1131,8.8,932,854,1693,1048,19.4,54.6,1.2184,2004,5,1
1240,01-05-2004 10:00,1120,8.8,931,886,1652,971,21.6,46.1,1.1725,2004,5,1
1241,01-05-2004 11:00,1117,9.2,946,909,1657,915,24.6,36.7,1.1202,2004,5,1
1242,01-05-2004 12:00,1110,9.2,948,901,1632,891,26,31.9,1.0566,2004,5,1
1243,01-05-2004 13:00,962,6.1,816,1044,1489,628,25.6,31.5,1.0184,2004,5,1
1244,01-05-2004 14:00,963,6.5,835,1029,1495,556,24.8,34.8,1.0716,2004,5,1
1245,01-05-2004 15:00,1050,9.2,948,928,1584,652,26.1,30.3,1.0101,2004,5,1
1246,01-05-2004 16:00,1053,8.3,911,949,1603,683,25.5,33.5,1.0767,2004,5,1
1247,01-05-2004 17:00,1045,8.3,910,948,1598,624,23.7,37.2,1.0746,2004,5,1
1248,01-05-2004 18:00,1124,11,1013,849,1676,733,22.3,38.9,1.0324,2004,5,1
1249,01-05-2004 19:00,1330,14.7,1140,759,1780,1062,20.7,42.8,1.0298,2004,5,1
1250,01-05-2004 20:00,1171,10.8,1006,835,1674,988,19,51.7,1.1222,2004,5,1
1251,01-05-2004 21:00,1085,9.4,954,866,1656,871,17.8,55.5,1.1174,2004,5,1
1252,01-05-2004 22:00,1358,14.8,1144,727,1851,1243,17.4,57.6,1.1342,2004,5,1
1253,01-05-2004 23:00,1385,13.3,1094,765,1769,1175,17.6,58.5,1.1645,2004,5,1
1254,02-05-2004 00:00,1167,8.4,914,876,1599,1126,17.2,59.3,1.1551,2004,5,2
1255,02-05-2004 01:00,1072,7.9,894,893,1646,1118,17.1,60.4,1.1633,2004,5,2
1256,02-05-2004 02:00,938,5.5,789,989,1536,864,16.4,62.2,1.1507,2004,5,2
1257,02-05-2004 03:00,1000,6.6,838,910,1580,942,14.8,67.6,1.1352,2004,5,2
1258,02-05-2004 04:00,854,3.3,670,1141,1460,684,14.8,65.8,1.1028,2004,5,2
1259,02-05-2004 05:00,815,2.6,628,1212,1426,689,14.7,65.2,1.0811,2004,5,2
1260,02-05-2004 06:00,866,3.6,689,1138,1456,767,13.1,70.2,1.0554,2004,5,2
1261,02-05-2004 07:00,911,4.8,751,1036,1518,817,14.3,66.2,1.0728,2004,5,2
1262,02-05-2004 08:00,988,5.9,806,951,1568,940,16,61.6,1.1083,2004,5,2
1263,02-05-2004 09:00,1046,6.9,851,920,1595,908,17.7,56.4,1.1342,2004,5,2
1264,02-05-2004 10:00,1085,8.5,918,890,1639,871,21.3,44.7,1.1157,2004,5,2
1265,02-05-2004 11:00,1008,6.1,816,1015,1531,689,23.6,36.4,1.0431,2004,5,2
1266,02-05-2004 12:00,1004,6.2,821,1031,1510,629,24.3,34,1.0149,2004,5,2
1267,02-05-2004 13:00,948,4.8,754,1086,1436,602,24.4,32.7,0.9863,2004,5,2
1268,02-05-2004 14:00,1026,6.8,847,1010,1519,617,24.6,31.7,0.9647,2004,5,2
1269,02-05-2004 15:00,1047,7,859,948,1538,677,23.9,34.3,1.002,2004,5,2
1270,02-05-2004 16:00,1018,5.5,790,1047,1443,580,25.9,28.1,0.9258,2004,5,2
1271,02-05-2004 17:00,1160,9.5,957,884,1637,861,24.5,32.3,0.9815,2004,5,2
1272,02-05-2004 18:00,1269,11.9,1047,809,1721,1080,22.6,39.3,1.06,2004,5,2
1273,02-05-2004 19:00,1394,13.8,1111,736,1853,1288,21.2,47.5,1.1828,2004,5,2
1274,02-05-2004 20:00,1292,10.7,1003,789,1753,1163,19.9,54.9,1.2632,2004,5,2
1275,02-05-2004 21:00,1212,9.7,966,840,1691,1043,19.4,52.1,1.1642,2004,5,2
1276,02-05-2004 22:00,1137,10.2,985,858,1607,1045,19.4,42.6,0.9485,2004,5,2
1277,02-05-2004 23:00,1080,8.3,910,923,1548,929,19.1,44.1,0.966,2004,5,2
1278,03-05-2004 00:00,1031,7.1,861,903,1534,825,18,49.3,1.0086,2004,5,3
1279,03-05-2004 01:00,917,3,654,1169,1414,545,17.6,54.6,1.0918,2004,5,3
1280,03-05-2004 02:00,888,2.2,598,1228,1397,500,16.4,62.1,1.1493,2004,5,3
1281,03-05-2004 03:00,872,1.7,564,1284,1385,494,15.6,65.3,1.1484,2004,5,3
1282,03-05-2004 04:00,876,1.5,547,1256,1351,505,16,61.4,1.1043,2004,5,3
1283,03-05-2004 05:00,964,3.7,697,1067,1516,717,15.8,64.3,1.1416,2004,5,3
1284,03-05-2004 06:00,1147,8.2,906,815,1687,1126,16,65.8,1.1844,2004,5,3
1285,03-05-2004 07:00,1493,21.1,1328,577,2193,1597,16.8,62.5,1.1869,2004,5,3
1286,03-05-2004 08:00,1597,26.5,1466,518,2400,1687,16.9,66.1,1.2613,2004,5,3
1287,03-05-2004 09:00,1483,17.4,1222,597,2054,1529,17.4,68.9,1.3557,2004,5,3
1288,03-05-2004 10:00,1222,12.9,1080,742,1755,1366,21.4,45,1.1291,2004,5,3
1289,03-05-2004 11:00,1060,10.9,1010,858,1623,1074,23.9,30.7,0.9002,2004,5,3
1290,03-05-2004 12:00,1048,11,1013,886,1584,940,26.8,25.2,0.8721,2004,5,3
1291,03-05-2004 13:00,1051,10.8,1008,911,1561,921,28.4,23.6,0.8983,2004,5,3
1292,03-05-2004 14:00,998,10,977,947,1496,695,30.3,20.1,0.8539,2004,5,3
1293,03-05-2004 15:00,1058,11.2,1023,896,1580,795,30.9,19.7,0.8649,2004,5,3
1294,03-05-2004 16:00,1203,16.8,1204,790,1744,1079,30.2,20.5,0.8672,2004,5,3
1295,03-05-2004 17:00,1491,23.6,1392,630,2149,1473,26.4,34.6,1.1724,2004,5,3
1296,03-05-2004 18:00,1467,23.3,1385,623,2084,1493,24.9,39.4,1.2268,2004,5,3
1297,03-05-2004 19:00,1407,19.4,1279,660,2009,1308,23.5,43.7,1.2484,2004,5,3
1298,03-05-2004 20:00,1324,13.1,1086,692,1903,1189,19.3,63.1,1.4028,2004,5,3
1299,03-05-2004 21:00,1214,9.8,970,777,1771,1076,18.7,64.6,1.3836,2004,5,3
1300,03-05-2004 22:00,1016,5.3,780,967,1566,806,19.5,57.1,1.2806,2004,5,3
1301,03-05-2004 23:00,1135,6.7,842,872,1653,973,18.9,62.5,1.3521,2004,5,3
1302,04-05-2004 00:00,1065,5.5,789,936,1620,929,18.4,65.8,1.3802,2004,5,4
1303,04-05-2004 01:00,999,3.7,692,1038,1588,778,16.4,79.2,1.4681,2004,5,4
1304,04-05-2004 02:00,911,2.2,599,1189,1517,633,16.1,80,1.4562,2004,5,4
1305,04-05-2004 03:00,873,1.5,545,1308,1471,497,15.6,81,1.4302,2004,5,4
1306,04-05-2004 04:00,881,1.5,546,1335,1465,458,15.6,81,1.4216,2004,5,4
1307,04-05-2004 05:00,967,2.9,646,1117,1552,579,15.7,80.5,1.4236,2004,5,4
1308,04-05-2004 06:00,1280,9.9,976,780,1912,1003,16,80.8,1.4602,2004,5,4
1309,04-05-2004 07:00,1564,23,1379,552,2306,1393,16.6,78,1.4572,2004,5,4
1310,04-05-2004 08:00,1505,22.3,1358,556,2248,1406,16.1,79.2,1.4398,2004,5,4
1311,04-05-2004 09:00,1309,16.2,1186,649,1973,1308,17.7,70.8,1.4171,2004,5,4
1312,04-05-2004 10:00,1035,7.9,895,898,1657,863,20.3,54.8,1.2867,2004,5,4
1313,04-05-2004 11:00,1148,12.4,1062,753,1825,1004,21.2,49.3,1.2271,2004,5,4
1314,04-05-2004 12:00,1152,13.6,1104,725,1860,1023,21.5,47.9,1.2178,2004,5,4
1315,04-05-2004 13:00,1131,12.3,1059,772,1784,978,21.4,47.7,1.2047,2004,5,4
1316,04-05-2004 14:00,1142,12.1,1053,753,1814,979,20.4,54,1.2757,2004,5,4
1317,04-05-2004 15:00,1197,12.9,1082,753,1851,971,19.9,57.1,1.3158,2004,5,4
1318,04-05-2004 16:00,960,6.3,828,971,1565,617,19.9,55.2,1.2701,2004,5,4
1319,04-05-2004 17:00,1077,10.6,1001,836,1764,717,19.5,55.7,1.2512,2004,5,4
1320,04-05-2004 18:00,1377,20.6,1313,612,2120,1220,18.3,62.8,1.3127,2004,5,4
1321,04-05-2004 19:00,1405,22.1,1353,602,2185,1296,17.2,68.3,1.3289,2004,5,4
1322,04-05-2004 20:00,1484,20.8,1319,591,2166,1413,16.1,75.2,1.3654,2004,5,4
1323,04-05-2004 21:00,1187,11.8,1042,766,1840,1093,16.6,70.8,1.3253,2004,5,4
1324,04-05-2004 22:00,870,4.3,729,1096,1475,586,18.5,56,1.181,2004,5,4
1325,04-05-2004 23:00,932,5,765,1054,1543,575,17.3,59.5,1.1667,2004,5,4
1326,05-05-2004 00:00,830,2.3,608,1282,1370,441,18.6,52.3,1.1121,2004,5,5
1327,05-05-2004 01:00,778,1.4,534,1480,1294,358,19,49.8,1.0831,2004,5,5
1328,05-05-2004 02:00,820,1.5,541,1450,1360,377,15.7,64.5,1.14,2004,5,5
1329,05-05-2004 03:00,842,1.8,565,1327,1399,437,15.5,66.9,1.1691,2004,5,5
1330,05-05-2004 04:00,867,2.1,589,1267,1439,468,14.7,74.1,1.2302,2004,5,5
1331,05-05-2004 05:00,927,3.5,682,1109,1526,580,14.6,77.1,1.2727,2004,5,5
1332,05-05-2004 06:00,1060,6.9,851,912,1673,805,14.5,78.3,1.2851,2004,5,5
1333,05-05-2004 07:00,1440,19.1,1271,630,2163,1273,15.1,76.8,1.3061,2004,5,5
1334,05-05-2004 08:00,1449,22,1350,571,2264,1452,16.4,70.8,1.3088,2004,5,5
1335,05-05-2004 09:00,1384,18.9,1265,620,2143,1307,16.4,72.4,1.3379,2004,5,5
1336,05-05-2004 10:00,1172,13,1085,737,1876,1102,16.3,68.6,1.2657,2004,5,5
1337,05-05-2004 11:00,1143,13,1083,735,1887,1083,17.2,62.9,1.2228,2004,5,5
1338,05-05-2004 12:00,1167,14.5,1134,709,1920,1083,17.4,61.1,1.206,2004,5,5
1339,05-05-2004 13:00,1303,19.7,1288,618,2116,1236,16.8,66.8,1.2691,2004,5,5
1340,05-05-2004 14:00,1264,19.4,1279,631,2049,1223,17.3,62.6,1.226,2004,5,5
1341,05-05-2004 15:00,1242,16.4,1193,684,1945,1175,17.5,60.8,1.2029,2004,5,5
1342,05-05-2004 16:00,1070,11.2,1022,824,1740,933,17.5,59.2,1.1725,2004,5,5
1343,05-05-2004 17:00,981,10,978,857,1682,835,17.7,56.9,1.1392,2004,5,5
1344,05-05-2004 18:00,1198,14.6,1136,717,1870,1291,17.1,61.5,1.1873,2004,5,5
1345,05-05-2004 19:00,1000,8.5,918,881,1661,802,17.5,63.9,1.2667,2004,5,5
1346,05-05-2004 20:00,1110,9.2,949,850,1733,842,15.9,70.7,1.2672,2004,5,5
1347,05-05-2004 21:00,1023,6.9,854,918,1637,744,15.1,75.1,1.2799,2004,5,5
1348,05-05-2004 22:00,861,3.7,695,1130,1438,500,13.9,72.5,1.1502,2004,5,5
1349,05-05-2004 23:00,969,4.9,760,1059,1518,560,12,79.8,1.1175,2004,5,5
1350,06-05-2004 00:00,898,4.6,741,1085,1468,589,12.5,75.8,1.0938,2004,5,6
1351,06-05-2004 01:00,835,3.4,674,1201,1416,488,12,75,1.0499,2004,5,6
1352,06-05-2004 02:00,766,1.2,523,1534,1310,387,12.6,72.2,1.0503,2004,5,6
1353,06-05-2004 03:00,743,1,502,1635,1292,355,12.7,71.6,1.0486,2004,5,6
1354,06-05-2004 04:00,758,1.2,517,1625,1294,351,13.1,67.1,1.0079,2004,5,6
1355,06-05-2004 05:00,804,2.3,604,1366,1357,420,13.2,64.6,0.9774,2004,5,6
1356,06-05-2004 06:00,948,6.1,817,1048,1546,695,13.1,65.6,0.9815,2004,5,6
1357,06-05-2004 07:00,1204,16.8,1205,729,1984,1139,14.7,58.5,0.9688,2004,5,6
